Customer_ID,Customer_Name,Email,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number,Recency,Avg_Order_Value,Cluster_Label,Segment,Suggested_Campaign
1431,Travis Martin,perrymegan@lewis.biz,Full-Sleeve Shirt,5,2233,11165,2024-10-24,Autumn,3,164,2233.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1432,John Morrow,michaelsmith@hotmail.com,Jeans,5,1737,8685,2023-05-19,Spring,2,688,1737.0,2,Lost Customers,Re-engagement Emails & Offers
1433,Danny Miller,michaeldean@gmail.com,Boots,5,1977,9885,2024-01-22,Winter,1,440,1977.0,2,Lost Customers,Re-engagement Emails & Offers
1434,Travis Garza,matthewthomas@gmail.com,Boots,4,2029,8116,2024-01-17,Winter,1,445,2029.0,2,Lost Customers,Re-engagement Emails & Offers
1435,Dana Jones,rhodesrobert@avila.com,Sandals,5,1082,5410,2024-08-18,Summer,0,231,1082.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1436,Luke Price,dominic24@hotmail.com,Full-Sleeve Shirt,4,3757,15028,2023-10-10,Autumn,3,544,3757.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1437,Kevin Bell,francisaustin@hotmail.com,Shorts,3,2957,8871,2024-08-25,Summer,0,224,2957.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1438,Jeffery Chavez,kelly73@lopez-jenkins.net,Shorts,2,865,1730,2024-06-25,Summer,0,285,865.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1439,Denise Smith,greendon@yahoo.com,T-Shirt,5,2221,11105,2023-04-07,Spring,2,730,2221.0,2,Lost Customers,Re-engagement Emails & Offers
1440,Maria Kelly,brittanyheath@rodgers.biz,Sweater,4,4174,16696,2024-02-01,Winter,1,430,4174.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1441,Joseph Sullivan,jesse36@duncan.biz,Waterproof Shoes,2,4691,9382,2023-09-22,Monsoon,4,562,4691.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1442,Edward Martin,edwardsjohn@baker.com,Cardigan,5,4738,23690,2024-09-23,Autumn,3,195,4738.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1443,Jessica Burton,emily31@rogers-shelton.net,Jeans,1,828,828,2024-05-28,Spring,2,313,828.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1444,Kathryn Williams,franceswolf@gmail.com,Sunglasses,5,1791,8955,2023-08-04,Summer,0,611,1791.0,2,Lost Customers,Re-engagement Emails & Offers
1445,David Snyder,kimberlysmith@franco-bruce.org,Blazer,3,1798,5394,2023-10-18,Autumn,3,536,1798.0,2,Lost Customers,Re-engagement Emails & Offers
1446,Donald Clark,robinsonchloe@hotmail.com,Full-Sleeve Shirt,4,3350,13400,2024-10-26,Autumn,3,162,3350.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1447,Randy Liu,johnsonmarcus@perez.com,Sweater,2,3680,7360,2024-12-06,Winter,1,121,3680.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1448,John Douglas,nicholsanne@hotmail.com,Cardigan,3,3093,9279,2023-11-24,Autumn,3,499,3093.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1449,James Lopez,laurenrandall@wilson.com,Scarf,5,2370,11850,2023-02-18,Winter,1,778,2370.0,2,Lost Customers,Re-engagement Emails & Offers
1450,Nancy Brown,sarahdickerson@gmail.com,Raincoat,4,574,2296,2023-06-02,Monsoon,4,674,574.0,2,Lost Customers,Re-engagement Emails & Offers
1451,Carla Gibson,dmata@bass.com,Raincoat,4,1263,5052,2023-09-28,Monsoon,4,556,1263.0,2,Lost Customers,Re-engagement Emails & Offers
1452,Cheryl Smith,gibsonbrenda@yahoo.com,Shorts,1,3369,3369,2023-08-27,Summer,0,588,3369.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1453,Amanda Price,victor29@yahoo.com,Sneakers,4,2078,8312,2023-05-06,Spring,2,701,2078.0,2,Lost Customers,Re-engagement Emails & Offers
1454,Joshua Wise,frederickrichardson@west.com,Light Jacket,3,1726,5178,2023-04-20,Spring,2,717,1726.0,2,Lost Customers,Re-engagement Emails & Offers
1455,Raymond Ortega,david70@powell-harris.info,Cardigan,3,3642,10926,2024-10-22,Autumn,3,166,3642.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1456,Scott Smith,scott54@yahoo.com,Sunglasses,2,697,1394,2025-06-28,Summer,0,-83,697.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1457,Rebekah Bowman,katrina46@willis-obrien.com,Blazer,5,2628,13140,2024-11-24,Autumn,3,133,2628.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1458,Marvin Huynh,julia78@hotmail.com,Jeans,4,4564,18256,2023-05-12,Spring,2,695,4564.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1459,Loretta Thomas,ayalasherri@yahoo.com,Tank Top,4,2343,9372,2023-08-20,Summer,0,595,2343.0,2,Lost Customers,Re-engagement Emails & Offers
1460,Brandon Smith,ryanrobertson@hotmail.com,Raincoat,5,1186,5930,2024-06-06,Monsoon,4,304,1186.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1461,Maria Moon,pageleslie@thomas.info,Cardigan,3,4433,13299,2023-10-05,Autumn,3,549,4433.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1462,Jennifer Kaufman,vincentwilliams@gmail.com,Shorts,5,1324,6620,2023-06-19,Summer,0,657,1324.0,2,Lost Customers,Re-engagement Emails & Offers
1463,Alison Edwards,hamiltonkaren@yahoo.com,Sweater,2,1950,3900,2023-01-17,Winter,1,810,1950.0,2,Lost Customers,Re-engagement Emails & Offers
1464,Christina Parker,joseph22@yahoo.com,Jeans,5,4234,21170,2024-04-22,Spring,2,349,4234.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1465,Mark Morris,henry32@yahoo.com,Waterproof Shoes,5,1408,7040,2023-07-28,Monsoon,4,618,1408.0,2,Lost Customers,Re-engagement Emails & Offers
1466,Ronnie Jordan,michael61@garcia-reynolds.biz,Jacket,4,4242,16968,2024-01-23,Winter,1,439,4242.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1467,Luke Montoya,adambrown@yahoo.com,Waterproof Shoes,5,3592,17960,2023-08-12,Monsoon,4,603,3592.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1468,Lisa Myers,anthony77@carpenter.com,Sneakers,3,626,1878,2025-03-01,Spring,2,36,626.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1469,Tyler Dunn,michellepalmer@hotmail.com,Umbrella,5,915,4575,2023-07-12,Monsoon,4,634,915.0,2,Lost Customers,Re-engagement Emails & Offers
1470,Sara Sanchez,gregory56@banks.biz,T-Shirt,2,3669,7338,2024-03-23,Spring,2,379,3669.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1471,Kimberly Bright,colinrogers@harris-bentley.net,Sneakers,2,3321,6642,2024-04-16,Spring,2,355,3321.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1472,John Brown,usmith@roberts-delgado.com,Loafers,3,3960,11880,2024-11-27,Autumn,3,130,3960.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1473,Cynthia Bass,cscott@steele-heath.com,Tank Top,4,1243,4972,2023-08-26,Summer,0,589,1243.0,2,Lost Customers,Re-engagement Emails & Offers
1474,Kaitlyn Scott,susansanders@brown.com,T-Shirt,2,1766,3532,2023-03-27,Spring,2,741,1766.0,2,Lost Customers,Re-engagement Emails & Offers
1475,Susan White,fdecker@gmail.com,Sweater,5,3017,15085,2024-02-22,Winter,1,409,3017.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1476,Jonathan Ruiz,bennettallison@gmail.com,Sweater,4,4694,18776,2024-12-28,Winter,1,99,4694.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1477,Anthony Garcia,hpoole@hardy-potts.org,Boots,4,1446,5784,2023-01-22,Winter,1,805,1446.0,2,Lost Customers,Re-engagement Emails & Offers
1478,Katrina Franklin,melissamyers@martin.com,Jacket,5,2129,10645,2023-12-07,Winter,1,486,2129.0,2,Lost Customers,Re-engagement Emails & Offers
1479,Anthony Livingston,craigtiffany@grant.com,Shorts,1,1564,1564,2023-08-01,Summer,0,614,1564.0,2,Lost Customers,Re-engagement Emails & Offers
1480,Sean Black,millerwilliam@moody-macdonald.com,Sneakers,5,4525,22625,2023-04-28,Spring,2,709,4525.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1481,David Schmidt,jhunt@flynn.com,Sunglasses,3,2666,7998,2023-08-12,Summer,0,603,2666.0,2,Lost Customers,Re-engagement Emails & Offers
1482,Anthony Contreras,ggilbert@jackson.com,Umbrella,4,2003,8012,2023-08-03,Monsoon,4,612,2003.0,2,Lost Customers,Re-engagement Emails & Offers
1483,Corey Martin,austin39@adkins.org,Jacket,5,4679,23395,2023-01-04,Winter,1,823,4679.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1484,Michael Mcbride,theresataylor@avery.com,Full-Sleeve Shirt,1,3047,3047,2023-09-23,Autumn,3,561,3047.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1485,Wendy Ewing,sarah00@wilson.org,T-Shirt,1,3155,3155,2024-05-19,Spring,2,322,3155.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1486,Sean Ramirez,matthewstroy@robinson-bryant.com,Jacket,1,4756,4756,2024-02-03,Winter,1,428,4756.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1487,Krystal Smith,martinezsara@gmail.com,T-Shirt,2,1407,2814,2024-05-28,Spring,2,313,1407.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1488,Michelle Santana,spatton@hotmail.com,Shorts,3,3850,11550,2024-07-11,Summer,0,269,3850.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1489,Margaret Davenport,pamelataylor@anderson.net,Sneakers,4,3603,14412,2024-05-28,Spring,2,313,3603.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1490,Jason Scott,rogersmelanie@yahoo.com,Sneakers,4,1110,4440,2024-04-21,Spring,2,350,1110.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1491,Alicia Parsons,adamsmichael@hotmail.com,Loafers,3,1673,5019,2023-10-24,Autumn,3,530,1673.0,2,Lost Customers,Re-engagement Emails & Offers
1492,Jill Hernandez,amandamiller@yahoo.com,T-Shirt,1,2755,2755,2023-05-03,Spring,2,704,2755.0,2,Lost Customers,Re-engagement Emails & Offers
1493,Rachel Schmidt,cruzstephanie@hotmail.com,Cardigan,3,2910,8730,2023-11-18,Autumn,3,505,2910.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1494,Antonio Miller,greersteven@burch.com,Jacket,4,2330,9320,2024-01-25,Winter,1,437,2330.0,2,Lost Customers,Re-engagement Emails & Offers
1495,Jennifer Jones,alan66@moore.net,Shorts,2,3676,7352,2024-07-16,Summer,0,264,3676.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1496,James Trevino,hmoreno@barr.com,Tank Top,5,4230,21150,2023-07-25,Summer,0,621,4230.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1497,Andrew Young,sandrawilson@molina-reed.com,Tank Top,4,1270,5080,2023-06-21,Summer,0,655,1270.0,2,Lost Customers,Re-engagement Emails & Offers
1498,Rhonda Bridges,zachary59@phelps.com,Scarf,5,3110,15550,2023-12-14,Winter,1,479,3110.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1499,Jeremy Wiley,lawrence82@mclean.com,Shorts,2,1690,3380,2023-06-28,Summer,0,648,1690.0,2,Lost Customers,Re-engagement Emails & Offers
1500,Kathryn Chase,jenniferjackson@swanson-perez.org,Sweater,2,1323,2646,2024-02-28,Winter,1,403,1323.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1501,Patrick Sheppard,francisstephen@russell.com,Scarf,1,870,870,2025-01-09,Winter,1,87,870.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1502,Alexander Sullivan,katherine14@gmail.com,Sunglasses,2,3712,7424,2023-07-28,Summer,0,618,3712.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1503,Tyler Carroll,fmann@johnson.com,Full-Sleeve Shirt,1,538,538,2024-09-15,Autumn,3,203,538.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1504,Danny Barnes,martindebra@hotmail.com,Blazer,3,2906,8718,2024-11-09,Autumn,3,148,2906.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1505,Rebecca Lowe,shannonbrooks@rogers.net,Jeans,3,4184,12552,2024-04-17,Spring,2,354,4184.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1506,Alex Wiggins,qspears@gmail.com,Boots,1,2985,2985,2024-12-28,Winter,1,99,2985.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1507,Michael Martinez,heatherstone@gmail.com,Sandals,3,4714,14142,2023-08-09,Summer,0,606,4714.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1508,Danny Christian,bbaird@hernandez.org,T-Shirt,5,4459,22295,2023-04-24,Spring,2,713,4459.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1509,Jason Cox,smartinez@pearson.com,Sweater,3,2049,6147,2024-02-27,Winter,1,404,2049.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1510,Joanna Kennedy,derek72@hotmail.com,Umbrella,5,1102,5510,2024-09-10,Monsoon,4,208,1102.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1511,Joseph Hernandez,amyrussell@swanson.com,Tank Top,2,1739,3478,2024-06-08,Summer,0,302,1739.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1512,Bradley Mann,jennajacobs@gmail.com,Sweater,1,2522,2522,2024-02-08,Winter,1,423,2522.0,2,Lost Customers,Re-engagement Emails & Offers
1513,Amanda Willis,cooperjoseph@ford-larson.com,Waterproof Shoes,2,1597,3194,2023-06-26,Monsoon,4,650,1597.0,2,Lost Customers,Re-engagement Emails & Offers
1514,Julie Barker,kimmary@hotmail.com,Loafers,5,3801,19005,2024-11-16,Autumn,3,141,3801.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1515,Emily Phillips,rachel09@hotmail.com,Scarf,3,2178,6534,2023-01-15,Winter,1,812,2178.0,2,Lost Customers,Re-engagement Emails & Offers
1516,Jennifer Blair,shieldscheryl@gmail.com,Raincoat,4,1011,4044,2024-08-07,Monsoon,4,242,1011.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1517,Michael Ferguson,egarcia@gmail.com,Jeans,4,2167,8668,2025-03-12,Spring,2,25,2167.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1518,Donald Boyd,griffinchris@chung-brown.net,Raincoat,5,2575,12875,2024-09-19,Monsoon,4,199,2575.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1519,Lisa Wilson,michaelglenn@doyle-campbell.com,Full-Sleeve Shirt,4,2772,11088,2023-10-18,Autumn,3,536,2772.0,2,Lost Customers,Re-engagement Emails & Offers
1520,Eric Wright,cruzmary@mcfarland.net,Shorts,1,4509,4509,2024-06-15,Summer,0,295,4509.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1521,Tara Martinez,carpenterkimberly@gmail.com,Sandals,5,975,4875,2024-07-19,Summer,0,261,975.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1522,Emily Davis,jacobjohnson@french.com,Jacket,2,1821,3642,2023-01-27,Winter,1,800,1821.0,2,Lost Customers,Re-engagement Emails & Offers
1523,Eric Reyes,ycordova@gmail.com,Cardigan,3,4338,13014,2024-11-03,Autumn,3,154,4338.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1524,Elaine Davis,sandersandrew@miller.com,Cardigan,4,2962,11848,2023-09-28,Autumn,3,556,2962.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1525,Rachel Brown,cameron08@evans.com,Sandals,5,1021,5105,2024-07-18,Summer,0,262,1021.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1526,Kevin Mccarthy,lstewart@oconnor.com,T-Shirt,2,1030,2060,2025-05-11,Spring,2,-35,1030.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1527,Angela Cunningham,brian18@cruz.com,Umbrella,4,2210,8840,2024-06-19,Monsoon,4,291,2210.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1528,Corey Webb,cwong@khan.com,Sneakers,3,4911,14733,2023-03-27,Spring,2,741,4911.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1529,Alexandria Miller,marknguyen@wilson.info,Sweater,4,2507,10028,2024-12-28,Winter,1,99,2507.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1530,David Collins,michaelisabel@yahoo.com,Sneakers,4,2120,8480,2023-05-03,Spring,2,704,2120.0,2,Lost Customers,Re-engagement Emails & Offers
1531,Tiffany Gomez,julie53@hotmail.com,Sweater,4,1942,7768,2023-02-10,Winter,1,786,1942.0,2,Lost Customers,Re-engagement Emails & Offers
1532,Ashley Harris,gerald58@gmail.com,Cardigan,1,1203,1203,2024-10-13,Autumn,3,175,1203.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1533,Joshua Miller,donaldstephens@hotmail.com,Waterproof Shoes,2,2464,4928,2024-07-16,Monsoon,4,264,2464.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1534,Elizabeth Cunningham MD,alecwheeler@yahoo.com,Sandals,4,3461,13844,2024-08-01,Summer,0,248,3461.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1535,Maurice Barnes,moodykenneth@gmail.com,Jacket,2,4011,8022,2023-01-22,Winter,1,805,4011.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1536,Anthony Mejia,mark47@gmail.com,Sneakers,1,2889,2889,2023-04-23,Spring,2,714,2889.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1537,Steve Smith,crystalbrown@gomez.com,Scarf,1,3401,3401,2024-02-12,Winter,1,419,3401.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1538,David Orozco,nicholaswest@austin-castaneda.com,Raincoat,5,1939,9695,2023-08-04,Monsoon,4,611,1939.0,2,Lost Customers,Re-engagement Emails & Offers
1539,Victor Bauer,nicole41@yoder-glenn.com,Boots,1,1051,1051,2024-02-20,Winter,1,411,1051.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1540,John Garcia,kingpatrick@hotmail.com,Shorts,5,1394,6970,2024-06-12,Summer,0,298,1394.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1541,Joseph Brooks,masonkendra@sims.org,Jeans,4,809,3236,2024-03-20,Spring,2,382,809.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1542,Brenda Rios,courtney87@young-abbott.biz,Light Jacket,5,4128,20640,2023-05-18,Spring,2,689,4128.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1543,Sandra Fernandez,tom87@yahoo.com,Full-Sleeve Shirt,5,4277,21385,2024-09-06,Autumn,3,212,4277.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1544,Teresa Phillips,bbeard@golden-matthews.com,Shorts,5,1763,8815,2023-06-27,Summer,0,649,1763.0,2,Lost Customers,Re-engagement Emails & Offers
1545,Raymond Hopkins,samuel57@morales.com,Scarf,1,1268,1268,2023-12-28,Winter,1,465,1268.0,2,Lost Customers,Re-engagement Emails & Offers
1546,Robert Norris,oconnorgregory@hotmail.com,Light Jacket,1,4659,4659,2023-03-23,Spring,2,745,4659.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1547,Kathleen Morris,swalker@hotmail.com,Cardigan,2,3429,6858,2024-10-17,Autumn,3,171,3429.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1548,Rebecca Cox,ypowell@gmail.com,Shorts,3,3666,10998,2023-06-06,Summer,0,670,3666.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1549,Laura Carpenter,eric67@burke-sampson.com,Jacket,4,3425,13700,2024-02-18,Winter,1,413,3425.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1550,Melissa Hardy,williamclark@yahoo.com,Blazer,2,3956,7912,2025-09-13,Autumn,3,-160,3956.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1551,Travis Baker,samanthachristensen@jones.info,Cardigan,1,1554,1554,2024-09-05,Autumn,3,213,1554.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1552,Elizabeth Perez,andrew80@yahoo.com,Raincoat,3,1462,4386,2024-08-22,Monsoon,4,227,1462.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1553,Mark Johnson,flynnbernard@jones.net,Umbrella,5,1596,7980,2023-09-28,Monsoon,4,556,1596.0,2,Lost Customers,Re-engagement Emails & Offers
1554,Christopher Martinez,joshua23@yahoo.com,Full-Sleeve Shirt,5,1507,7535,2024-10-07,Autumn,3,181,1507.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1555,Michelle Snyder,jaclyndeleon@roy.com,Jacket,3,2848,8544,2024-12-06,Winter,1,121,2848.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1556,Denise Young,perrywilliam@kent.info,Umbrella,4,2048,8192,2023-08-19,Monsoon,4,596,2048.0,2,Lost Customers,Re-engagement Emails & Offers
1557,Thomas Vasquez,leah03@hotmail.com,Tank Top,3,1461,4383,2023-06-09,Summer,0,667,1461.0,2,Lost Customers,Re-engagement Emails & Offers
1558,Yvonne Cummings,ericaguzman@gmail.com,Full-Sleeve Shirt,1,3470,3470,2023-10-26,Autumn,3,528,3470.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1559,Jessica Hart,michelle71@hotmail.com,Cardigan,5,2445,12225,2025-09-23,Autumn,3,-170,2445.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1560,Joel Williams,alexissmith@gmail.com,Sweater,2,4440,8880,2024-02-18,Winter,1,413,4440.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1561,Deborah Grant,downsbeth@stephens.com,Umbrella,4,2400,9600,2025-08-22,Monsoon,4,-138,2400.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
1562,Donald Richardson,ngutierrez@yahoo.com,Waterproof Shoes,4,3090,12360,2023-07-20,Monsoon,4,626,3090.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1563,Aaron Wise,wilsonchristopher@hotmail.com,Cardigan,3,3126,9378,2023-10-07,Autumn,3,547,3126.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
1564,Phillip Murray,joshuagalvan@hotmail.com,Jeans,2,4203,8406,2025-04-13,Spring,2,-7,4203.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
1565,Stacy Alvarez,jeffrey40@gmail.com,Waterproof Shoes,4,736,2944,2024-07-13,Monsoon,4,267,736.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
